"서비스 id","시설코드","시군구 코드","시군구명","읍면동 코드","읍면동명","관리기관","전화번호","경도","위도","세부위치","운영시간","운영요일","안심귀갓길 id","안심귀갓길 명","비고","데이터 기준일자","이미지명"
"1154510300_06_S04","401","1154500000","서울특별시 금천구","1154510200","독산동","서울특별시 금천구청 여성가족과","02-2627-1438","126.891426","37.452988","서울특별시 금천구 금하로1다길 16","0000_2400","501","1154510300_06","금천안심06","금하마을주민공동이용시설","20221118","1154510300_06_S04_401.jpeg"
"1154510300_06_S01","402","1154500000","서울특별시 금천구","1154510300","시흥동","금천경찰서","02-853-4400","126.904","37.453636","서울특별시 금천구 시흥동 금하로 657 팔삼구빌딩","0000_2400","501","1154510300_06","금천안심06","CU 시흥금빛점","20221118","1154510300_06_S01_402.jpeg"
"1154510300_06_S03","401","1154500000","서울특별시 금천구","1154510300","시흥동","서울특별시 금천구청 여성가족과","02-2627-1438","126.896034","37.457066","서울특별시 금천구 시흥대로73길 70","0000_2400","501","1154510300_06","금천안심06","금천구청","20221118","1154510300_06_S03_401.jpeg"
"1154510200_04_S02","402","1154500000","서울특별시 금천구","1154510200","독산동","금천경찰서","02-853-4400","126.89847","37.469658","서울특별시 금천구 독산동 시흥대로 406","0000_2400","501","1154510200_04","금천안심04","GS25 금천중앙점","20221118","1154510200_04_S02_402.jpeg"
"1154510200_04_S04","401","1154500000","서울특별시 금천구","1154510200","독산동","서울특별시 금천구청 여성가족과","02-2627-1438","126.90645","37.469513","서울특별시 금천구 독산로72길 86-5","0000_2400","501","1154510200_04","금천안심04","금천호암노인복지관","20221118","1154510200_04_S04_401.jpeg"
"1154510200_04_S01","402","1154500000","서울특별시 금천구","1154510200","독산동","금천경찰서","02-853-4400","126.89939","37.47286","서울특별시 금천구 독산동 시흥대로138길 13","0000_2400","501","1154510200_04","금천안심04","CU 독산시장점","20221118","1154510200_04_S01_402.jpeg"
"1154510200_04_S03","402","1154500000","서울특별시 금천구","1154510200","독산동","금천경찰서","02-853-4400","126.90055","37.469254","서울특별시 금천구 독산동 독산로75길 34","0000_2400","501","1154510200_04","금천안심04","GS25 독산우정점","20221118","1154510200_04_S03_402.jpeg"
"1154510200_04_S06","401","1154500000","서울특별시 금천구","1154510200","독산동","서울특별시 금천구청 여성가족과","02-2627-1438","126.89928","37.472168","서울특별시 금천구 시흥대로138길 10-11","0000_2400","501","1154510200_04","금천안심04","청춘삘딩","20221118","1154510200_04_S06_401.jpeg"
"1154510200_04_S05","401","1154500000","서울특별시 금천구","1154510200","독산동","서울특별시 금천구청 여성가족과","02-2627-1438","126.89704","37.47022","서울특별시 금천구 시흥대로123길 11","0000_2400","501","1154510200_04","금천안심04","독산1동주민센터","20221118","1154510200_04_S05_401.jpeg"
"1154510100_03_S01","402","1154500000","서울특별시 금천구","1154510100","가산동","금천경찰서","02-853-4400","126.896095","37.477203","서울특별시 금천구 가산동 시흥대로153길 42","0000_2400","501","1154510100_03 ","금천안심03","CU 가산원룸점","20221118","1154510100_03_S01_402.jpeg"
"1154510100_03_S02","402","1154500000","서울특별시 금천구","1154510200","독산동","금천경찰서","02-853-4400","126.89754","37.474945","서울특별시 금천구 독산동 시흥대로141길 47","0000_2400","501","1154510100_03 ","금천안심03","GS25 금천태양점","20221118","1154510100_03_S02_402.jpeg"
"1154510300_02_S01","401","1154500000","서울특별시 금천구","1154510300","시흥동","서울특별시 금천구청 여성가족과","02-2627-1438","126.9058","37.440258","서울특별시 금천구 시흥대로18길 40","0000_2400","501","1154510300_02","금천안심02","시흥3동 주민센터","20221118","1154510300_02_S01_401.jpeg"
"1154510200_01_S01","401","1154500000","서울특별시 금천구","1154510300","시흥동","서울특별시 금천구청 여성가족과","02-2627-1438","126.90618","37.45898","서울특별시 금천구 독산로36길 14","0000_2400","501","1154510200_01","금천안심01","시흥4동 주민센터","20221118","1154510200_01_S01_401.jpeg"
"1154510200_01_S02","401","1154500000","서울특별시 금천구","1154510200","독산동","서울특별시 금천구청 여성가족과","02-2627-1438","126.90348","37.463146","서울특별시 금천구 독산로 179","0000_2400","501","1154510200_01","금천안심01","독산2동주민센터","20221118","1154510200_01_S02_401.jpeg"
"1153010300_16_S01","402","1153000000","서울특별시 구로구","1153010300","가리봉동","구로경찰서","02-862-0112","126.88752","37.482517","서울특별시 구로구 우마길 1 (가리봉동)","0000_2400","501","1153010300_16","구로안심16","GS25 구로가리봉","20221118","1153010300_16_S01_402.jpeg"
"1153010300_16_S04","401","1153000000","서울특별시 구로구","1153010300","가리봉동","스마트큐브","02-1666-0339","126.88972","37.482533","서울특별시 구로구 우마2길 35","0000_2400","501","1153010300_16","구로안심16","가리봉동주민센터","20221118","1153010300_16_S04_401.jpeg"
"1153010300_16_S02","402","1153000000","서울특별시 구로구","1153010200","구로동","구로경찰서","02-862-0112","126.89241","37.485462","서울특별시 구로구 디지털로31길 53 이앤씨벤처 드림타워5차","0000_2400","501","1153010300_16","구로안심16","CU 구로희망점","20221118","1153010300_16_S02_402.jpeg"
"1153010200_14_S02","402","1153000000","서울특별시 구로구","1153010200","구로동","구로경찰서","02-862-0112","126.89697","37.48053","서울특별시 구로구 디지털로32가길 72(구로동,101호)","0000_2400","501","1153010200_14","구로안심14","GS25 구로문성","20221118","1153010200_14_S02_402.jpeg"
"1153010200_14_S03","401","1153000000","서울특별시 구로구","1153010200","구로동","스마트큐브","02-1666-0339","126.89919","37.48094","서울특별시 구로구 시흥대로 531(구로동 1131-4)","0000_2400","501","1153010200_14","구로안심14","현대오일뱅크 구로셀프점","20221118","1153010200_14_S03_401.jpeg"
"1153010200_14_S01","402","1153000000","서울특별시 구로구","1153010200","구로동","구로경찰서","02-862-0112","126.898575","37.48291","서울특별시 구로구 디지털로32가길 16 파트너스타워2, 103호","0000_2400","501","1153010200_14","구로안심14","CU 구로파트너점","20221118","1153010200_14_S01_402.jpeg"
"1153010800_12_S02","402","1153000000","서울특별시 구로구","1153010800","오류동","구로경찰서","02-862-0112","126.83702","37.497227","서울특별시 구로구 경인로15길 80-4 (오류동)","0000_2400","501","1153010800_12","구로안심12","GS25 오류행운","20221118","1153010800_12_S02_402.jpeg"
"1153010800_12_S01","401","1153000000","서울특별시 구로구","1153010800","오류동","스마트큐브","02-1666-0339","126.83919","37.495476","서울특별시 구로구 경인로15길 22","0000_2400","501","1153010800_12","구로안심12","오류1동텃골공영주차장","20221118","1153010800_12_S01_401.jpeg"
"1153010700_10_S01","402","1153000000","서울특별시 구로구","1153010700","개봉동","구로경찰서","02-862-0112","126.85432","37.498917","서울특별시 구로구 경인로35길 38(개봉동,1층)","0000_2400","501","1153010700_10","구로안심10","GS25 구로경인점","20221118","1153010700_10_S01_402.jpeg"
"1153010200_05_S01","401","1153000000","서울특별시 구로구","1153010200","구로동","스마트큐브","02-1666-0339","126.88656","37.48988","서울특별시 구로구 구로동로26길 54","0000_2400","501","1153010200_05","구로안심05","구로구 시설관리공단","20221118","1153010200_05_S01_401.jpeg"
"1153010200_02_S01","402","1153000000","서울특별시 구로구","1153010200","구로동","구로경찰서","02-862-0112","126.89011","37.503613","서울특별시 구로구 공원로6가길 52(구로동)","0000_2400","501","1153010200_02","구로안심02","GS25 신도림","20221118","1153010200_02_S01_402.jpeg"
"1153010200_01_S01","401","1153000000","서울특별시 구로구","1153010200","구로동","스마트큐브","02-1666-0339","126.8834","37.49132","서울특별시 구로구 구로동로 141","0000_2400","501","1153010200_01","구로안심01","구로2동주민센터앞","20221118","1153010200_01_S01_401.jpeg"
"1121510500_12_S01","401","1121500000","서울특별시 광진구","1121510500","자양동","스마트큐브","02-450-7544","127.06626","37.5341","서울특별시 광진구 뚝섬로26길 58","0000_2400","501","1121510500_12","광진안심12","자양4동 주민센터","20221118","1121510500_12_S01_401.jpeg"
"1121510500_12_S02","401","1121500000","서울특별시 광진구","1121510500","자양동","스마트큐브","02-450-7544","127.06672","37.539402","서울특별시 광진구 아차산로30길 36","0000_2400","501","1121510500_12","광진안심12","동부여성발전센터","20221118","1121510500_12_S02_401.jpeg"
"1121510500_11_S01","402","1121500000","서울특별시 광진구","1121510500","자양동","GS25 건대호수점","1644-5425","127.07679","37.538708","서울특별시 광진구 아차산로39길 16 ","0000_2400","501","1121510500_11","광진안심11","GS25 건대호수점","20220727","1121510500_11_S01_402.jpeg"
"1121510500_10_S01","401","1121500000","서울특별시 광진구","1121510500","자양동","스마트큐브","02-450-7544","127.07523","37.532898","서울특별시 광진구 자양번영로 35","0000_2400","501","1121510500_10","광진안심10","자양종합사회복지관","20221118","1121510500_10_S01_401.jpeg"
"1121510500_09_S01","401","1121500000","서울특별시 광진구","1121510500","자양동","스마트큐브","02-450-7544","127.08439","37.5288","서울특별시 광진구 자양로3가길 26","0000_2400","501","1121510500_09","광진안심09","자양2동주민센터","20221118","1121510500_09_S01_401.jpeg"
"1121510100_08_S01","401","1121500000","서울특별시 광진구","1121510100","중곡동","스마트큐브","02-450-7544","127.09078","37.556965","서울특별시 광진구 긴고랑로36길 56","0000_2400","501","1121510100_08","광진안심08","중곡감리교회","20221118","1121510100_08_S01_401.jpeg"
"1121510100_08_S02","401","1121500000","서울특별시 광진구","1121510300","구의동","스마트큐브","02-450-7544","127.09312","37.553093","서울특별시 광진구 자양로 309","0000_2400","501","1121510100_08","광진안심08","구의2동 공동주차장","20221118","1121510100_08_S02_401.jpeg"
"1121510100_07_S01","401","1121500000","서울특별시 광진구","1121510100","중곡동","스마트큐브","02-450-7544","127.0848","37.56778","서울특별시 광진구 능동로 433(중곡동 168-8)","0000_2400","501","1121510100_07","광진안심07","중곡문화체육센터","20221118","1121510100_07_S01_401.jpeg"
"1121510100_06_S01","401","1121500000","서울특별시 광진구","1121510100","중곡동","스마트큐브","02-450-7544","127.08709","37.559338","서울특별시 광진구 긴고랑로 110","0000_2400","501","1121510100_06","광진안심06","중곡종합건강센터","20221118","1121510100_06_S01_401.jpeg"
"1121510100_05_S01","401","1121500000","서울특별시 광진구","1121510100","중곡동","스마트큐브","02-450-7544","127.080055","37.56067","서울특별시 광진구 긴고랑로12길 49","0000_2400","501","1121510100_05","광진안심05","중곡1동주민센터","20221118","1121510100_05_S01_401.jpeg"
"1121510100_04_S01","401","1121500000","서울특별시 광진구","1121510100","중곡동","스마트큐브","02-450-7544","127.07769","37.56587","서울특별시 광진구 동일로 398","0000_2400","501","1121510100_04","광진안심04","현대오일뱅크 중원점","20221118","1121510100_04_S01_401.jpeg"
"1121510300_02_S02","401","1121500000","서울특별시 광진구","1121510300","구의동","스마트큐브","02-450-7544","127.0839","37.54291","서울특별시 광진구 자양로 167","0000_2400","501","1121510300_02","광진안심02","광진경찰서","20221118","1121510300_02_S02_401.jpeg"
"1121510300_02_S01","401","1121500000","서울특별시 광진구","1121510300","구의동","스마트큐브","02-450-7544","127.08787","37.538277","서울특별시 광진구 자양로18길 78","0000_2400","501","1121510300_02","광진안심02","구의1동 공영주차장","20221118","1121510300_02_S01_401.jpeg"
"1121510700_01_S01","402","1121500000","서울특별시 광진구","1121510700","화양동","웰빙부동산","02-497-2006","127.06672","37.543545","서울 광진구 아차산로25길 47","0000_2400","501","1121510700_01","광진안심01","","20220727","1121510700_01_S01_402.jpeg"
"1121510700_01_S10","401","1121500000","서울특별시 광진구","1121510700","화양동","스마트큐브","02-450-7544","127.07132","37.546535","서울특별시 광진구 능동로17길 39","0000_2400","501","1121510700_01","광진안심01","화양동주민센터","20221118","1121510700_01_S10_401.jpeg"
"1121510700_01_S06","402","1121500000","서울특별시 광진구","1121510700","화양동","현대공인중개사","02-466-0444","127.065704","37.54387","서울특별시 광진구 아차산로21길 43 ","0000_2400","501","1121510700_01","광진안심01","","20220727","1121510700_01_S06_402.jpeg"
"1121510700_01_S05","402","1121500000","서울특별시 광진구","1121510700","화양동","미래공인중개사","02-2205-3444","127.066","37.543934","서울특별시 광진구 동일로24길 13 ","0000_2400","501","1121510700_01","광진안심01","","20220727","1121510700_01_S05_402.jpeg"
"1121510700_01_S04","402","1121500000","서울특별시 광진구","1121510700","화양동","미니스톱 건대현대점","1577-9621","127.065834","37.544","서울특별시 광진구 아차산로21길 47 ","0000_2400","501","1121510700_01","광진안심01","미니스톱 건대현대점","20220727","1121510700_01_S04_402.jpeg"
"1162010200_14_S01","402","1162000000","서울특별시 관악구","1162010200","신림동","관악경찰서","02-876-3021","126.92015","37.474136","서울특별시 관악구 법원단지길 48","0000_2400","501","1162010200_14","관악안심14","GS25 신림법원단지","20221118","1162010200_14_S01_402.jpeg"
"1162010300_21_S01","402","1162000000","서울특별시 관악구","1162010300","남현동","관악경찰서","02-876-3021","126.98043","37.47484","서울특별시 관악구 승방4길 27","0000_2400","501","1162010300_21","관악안심21","GS25 남현번영","20221118","1162010300_21_S01_402.jpeg"
"1162010300_21_S02","402","1162000000","서울특별시 관악구","1162010300","남현동","관악경찰서","02-876-3021","126.98132","37.473923","서울특별시 관악구 승방2길 2","0000_2400","501","1162010300_21","관악안심21","GS25 관악한일","20221118","1162010300_21_S02_402.jpeg"
"1162010300_21_S03","401","1162000000","서울특별시 관악구","1162010300","남현동","스마트큐브","02-1666-0339","126.977875","37.47469","서울특별시 관악구 남현1가길 29","0000_2400","501","1162010300_21","관악안심21","남현동 주민센터","20221118","1162010300_21_S03_401.jpeg"
"1162010200_20_S01","401","1162000000","서울특별시 관악구","1162010200","신림동","스마트큐브","02-1666-0339","126.9078","37.482563","서울특별시 관악구 조원로12길 25","0000_2400","501","1162010200_20","관악안심20","조원동주민센터","20221118","1162010200_20_S01_401.jpeg"
"1162010200_17_S01","402","1162000000","서울특별시 관악구","1162010200","신림동","관악경찰서","02-876-3021","126.9213","37.48274","서울특별시 관악구 남부순환로 1536","0000_2400","501","1162010200_17","관악안심17","CU 관악진우점","20221118","1162010200_17_S01_402.jpeg"
"1162010200_17_S02","401","1162000000","서울특별시 관악구","1162010200","신림동","스마트큐브","02-1666-0339","126.91943","37.48242","서울특별시 관악구 남부순환로 1520(신림동 1571-8)","0000_2400","501","1162010200_17","관악안심17","현대오일뱅크 관악셀프점","20221118","1162010200_17_S02_401.jpeg"
"1162010100_12_S01","402","1162000000","서울특별시 관악구","1162010100","봉천동","관악경찰서","02-876-3021","126.95164","37.48201","서울특별시 관악구 봉천로 466","0000_2400","501","1162010100_12","관악안심12","세븐일레븐 봉천해주점","20221118","1162010100_12_S01_402.jpeg"
"1162010200_09_S06","402","1162000000","서울특별시 관악구","1162010200","신림동","관악경찰서","02-876-3021","126.93353","37.469902","서울특별시 관악구 호암로24길 6","0000_2400","501","1162010200_09","관악안심09","세븐일레븐 신림대학스타점","20221118","1162010200_09_S06_402.jpeg"
"1162010200_09_S09","401","1162000000","서울특별시 관악구","1162010200","신림동","스마트큐브","02-1666-0339","126.93756","37.468575","서울특별시 관악구 대학길 48(신림동 818-20)","0000_2400","501","1162010200_09","관악안심09","대학동치안센터","20221118","1162010200_09_S09_401.jpeg"
"1162010200_09_S08","401","1162000000","서울특별시 관악구","1162010200","신림동","스마트큐브","02-1666-0339","126.93725","37.46768","서울특별시 관악구 대학10길 8-2(신림동 818-64)","0000_2400","501","1162010200_09","관악안심09","신림여성회관","20221118","1162010200_09_S08_401.jpeg"
"1162010200_09_S01","401","1162000000","서울특별시 관악구","1162010200","신림동","스마트큐브","02-1666-0339","126.93524","37.470245","서울특별시 관악구 신림로23길 17","0000_2400","501","1162010200_09","관악안심09","관악청소년회관","20221118","1162010200_09_S01_401.jpeg"
"1162010200_09_S02","402","1162000000","서울특별시 관악구","1162010200","신림동","관악경찰서","02-876-3021","126.93622","37.470448","서울특별시 관악구 호암로26길 47","0000_2400","501","1162010200_09","관악안심09","CU 신림테라스점","20221118","1162010200_09_S02_402.jpeg"
"1162010200_09_S03","401","1162000000","서울특별시 관악구","1162010200","신림동","스마트큐브","02-1666-0339","126.93682","37.47019","서울특별시 관악구 호암로26길 58 대학동 (신림동)","0730_2330","501","1162010200_09","관악안심09","신한은행 신림대학동 지점","20221118","1162010200_09_S03_401.jpeg"
"1162010200_09_S04","402","1162000000","서울특별시 관악구","1162010200","신림동","관악경찰서","02-876-3021","126.93215","37.46775","서울특별시 관악구 호암로20길 1","0000_2400","501","1162010200_09","관악안심09","CU 관악미림점","20221118","1162010200_09_S04_402.jpeg"
"1162010200_09_S05","402","1162000000","서울특별시 관악구","1162010200","신림동","관악경찰서","02-876-3021","126.933304","37.46886","서울특별시 관악구 호암로26가길 43","0000_2400","501","1162010200_09","관악안심09","CU 관악동원점","20221118","1162010200_09_S05_402.jpeg"
"1162010200_09_S07","402","1162000000","서울특별시 관악구","1162010200","신림동","관악경찰서","02-876-3021","126.93574","37.467045","서울특별시 관악구 호암로20길 67","0000_2400","501","1162010200_09","관악안심09","세븐일레븐 관악미림점","20221118","1162010200_09_S07_402.jpeg"
"1162010100_08_S02","402","1162000000","서울특별시 관악구","1162010100","봉천동","관악경찰서","02-876-3021","126.93944","37.48058","서울특별시 관악구 장군봉7길 2","0000_2400","501","1162010100_08","관악안심08","GS25 관악봉림점","20221118","1162010100_08_S02_402.jpeg"
"1162010100_08_S01","402","1162000000","서울특별시 관악구","1162010100","봉천동","관악경찰서","02-876-3021","126.9406","37.48254","서울특별시 관악구 남부순환로 1716","0000_2400","501","1162010100_08","관악안심08","세븐일레븐 봉천남부점","20221118","1162010100_08_S01_402.jpeg"
"1162010200_07_S01","402","1162000000","서울특별시 관악구","1162010200","신림동","관악경찰서","02-876-3021","126.93392","37.484512","서울특별시 관악구 남부순환로 1648","0000_2400","501","1162010200_07","관악안심07","GS25 신림두림점","20221118","1162010200_07_S01_402.jpeg"
"1162010100_05_S01","402","1162000000","서울특별시 관악구","1162010100","봉천동","관악경찰서","02-876-3021","126.962555","37.47815","서울특별시 관악구 솔밭로 5","0000_2400","501","1162010100_05","관악안심05","CU 관악낙성점","20221118","1162010100_05_S01_402.jpeg"
"1162010200_04_S03","401","1162000000","서울특별시 관악구","1162010200","신림동","스마트큐브","02-1666-0339","126.93137","37.47977","서울특별시 관악구 신림로 282(신림동 1641-65)","0000_2400","501","1162010200_04","관악안심04","서원동 주민센터","20221118","1162010200_04_S03_401.jpeg"
"1162010200_04_S01","402","1162000000","서울특별시 관악구","1162010200","신림동","관악경찰서","02-876-3021","126.93181","37.47926","서울특별시 관악구 신림로 274","0000_2400","501","1162010200_04","관악안심04","CU 관악서원점","20221118","1162010200_04_S01_402.jpeg"
"1162010200_04_S02","402","1162000000","서울특별시 관악구","1162010200","신림동","관악경찰서","02-876-3021","126.93215","37.478954","서울특별시 관악구 신림로 270","0000_2400","501","1162010200_04","관악안심04","미니스톱 신림본점","20221118","1162010200_04_S02_402.jpeg"
"1162010100_03_S01","402","1162000000","서울특별시 관악구","1162010100","봉천동","관악경찰서","02-876-3021","126.93617","37.488834","서울특별시 관악구 봉천로21나길 35 1층","0000_2400","501","1162010100_03","관악안심03","GS25 봉천동신점","20221118","1162010100_03_S01_402.jpeg"
"1162010100_03_S02","402","1162000000","서울특별시 관악구","1162010100","봉천동","관악경찰서","02-876-3021","126.935005","37.486706","서울특별시 관악구 봉천로 307","0000_2400","501","1162010100_03","관악안심03","CU 관악보라매점","20221118","1162010100_03_S02_402.jpeg"
"1150010900_23_S01","401","1150000000","서울특별시 강서구","1150010900","방화동","스마트큐브","02-1666-0339","126.813545","37.578735","서울특별시 강서구 금낭화로24길 5","0000_2400","501","1150010900_23","강서안심23","길꽃어린이 도서관","20221118","1150010900_23_S01_401.jpeg"
"1150010900_23_S03","402","1150000000","서울특별시 강서구","1150010900","방화동","강서경찰서","02-2698-7000","126.81398","37.57702","서울특별시 강서구 방화대로47가길 22","0000_2400","501","1150010900_23","강서안심23","세븐일레븐 방화삼익점","20221118","1150010900_23_S03_402.jpeg"
"1150010900_23_S02","402","1150000000","서울특별시 강서구","1150010900","방화동","강서경찰서","02-2698-7000","126.81331","37.57819","서울특별시 강서구 금낭화로 146","0000_2400","501","1150010900_23","강서안심23","세븐일레븐 방화점","20221118","1150010900_23_S02_402.jpeg"
"1150010300_19_S02","401","1150000000","서울특별시 강서구","1150010300","화곡동","스마트큐브","02-1666-0339","126.834724","37.541767","서울특별시 강서구 화곡로15길 40","0000_2400","501","1150010300_19","강서안심19","화곡 3-1 공영주차장","20221118","1150010300_19_S02_401.jpeg"
"1150010300_19_S01","402","1150000000","서울특별시 강서구","1150010300","화곡동","강서경찰서","02-2698-7000","126.836494","37.542744","서울특별시 강서구 화곡로21길 43","0000_2400","501","1150010300_19","강서안심19","CU 화곡대원점","20221118","1150010300_19_S01_402.jpeg"
"1150010200_17_S01","402","1150000000","서울특별시 강서구","1150010200","등촌동","강서경찰서","02-2698-7000","126.861374","37.557087","서울특별시 강서구 양천로 564","0000_2400","501","1150010200_17","강서안심17","CU 등촌두산점","20221118","1150010200_17_S01_402.jpeg"
"1150010300_15_S02","402","1150000000","서울특별시 강서구","1150010300","화곡동","강서경찰서","02-2698-7000","126.84422","37.53259","서울특별시 강서구 강서로17길 29","0000_2400","501","1150010300_15","강서안심15","GS25 화곡까치산점","20221118","1150010300_15_S02_402.jpeg"
"1150010300_15_S01","402","1150000000","서울특별시 강서구","1150010300","화곡동","강서경찰서","02-2698-7000","126.84236","37.532738","서울특별시 강서구 강서로17길 62","0000_2400","501","1150010300_15","강서안심15","세븐일레븐 화곡5호점","20221118","1150010300_15_S01_402.jpeg"
"1150010300_15_S04","401","1150000000","서울특별시 강서구","1150010300","화곡동","스마트큐브","02-1666-0339","126.84833","37.532696","서울특별시 강서구 곰달래로25길 45","0000_2400","501","1150010300_15","강서안심15","화곡8동 주민센터","20221118","1150010300_15_S04_401.jpeg"
"1150010300_15_S03","401","1150000000","서울특별시 강서구","1150010300","화곡동","스마트큐브","02-1666-0339","126.839874","37.53142","서울특별시 강서구 곰달래로15길 28","0000_2400","501","1150010300_15","강서안심15","화곡 1-1 공영주차장","20221118","1150010300_15_S03_401.jpeg"
"1150010800_08_S01","401","1150000000","서울특별시 강서구","1150010800","공항동","스마트큐브","02-1666-0339","126.810074","37.558784","서울특별시 강서구 송정로 45(공항동 60-28)","0000_2400","501","1150010800_08","강서안심08","공항동 주민센터","20221118","1150010800_08_S01_401.jpeg"
"1150010900_07_S01","401","1150000000","서울특별시 강서구","1150010500","마곡동","스마트큐브","02-1666-0339","126.81784","37.566948","서울특별시 강서구 마곡서1로 111-12","0000_2400","501","1150010900_07","강서안심07","신방화역환승주차장","20221118","1150010900_07_S01_401.jpeg"
"1150010300_06_S01","402","1150000000","서울특별시 강서구","1150010300","화곡동","강서경찰서","02-2698-7000","126.856026","37.536293","서울특별시 강서구 곰달래로53길 121","0000_2400","501","1150010300_06","강서안심06","CU 화곡영광점","20221118","1150010300_06_S01_402.jpeg"
"1150010300_06_S02","402","1150000000","서울특별시 강서구","1150010300","화곡동","강서경찰서","02-2698-7000","126.85938","37.5372","서울특별시 강서구 등촌로13길 90","0000_2400","501","1150010300_06","강서안심06","세븐일레븐 화곡행복점","20221118","1150010300_06_S02_402.jpeg"
"1150010300_06_S03","401","1150000000","서울특별시 강서구","1150010300","화곡동","스마트큐브","02-1666-0339","126.8608","37.534683","서울특별시 강서구 곰달래로57가길 26","0000_2400","501","1150010300_06","강서안심06","화곡4동 주민센터","20221118","1150010300_06_S03_401.jpeg"
"1150010300_05_S01","402","1150000000","서울특별시 강서구","1150010300","화곡동","강서경찰서","02-2698-7000","126.850136","37.53523","서울특별시 강서구 강서로18바길 2","0000_2400","501","1150010300_05","강서안심05","GS25 화곡비전점","20221118","1150010300_05_S01_402.jpeg"
"1150010300_05_S02","401","1150000000","서울특별시 강서구","1150010300","화곡동","스마트큐브","02-1666-0339","126.854515","37.53184","서울특별시 강서구 곰달래로37길 13","0000_2400","501","1150010300_05","강서안심05","화곡2동 주민센터","20221118","1150010300_05_S02_401.jpeg"
"1150010300_02_S01","402","1150000000","서울특별시 강서구","1150010300","화곡동","강서경찰서","02-2698-7000","126.84507","37.545082","서울특별시 강서구 초록마을로 3","0000_2400","501","1150010300_02","강서안심02","세븐일레븐 화곡제일점","20221118","1150010300_02_S01_402.jpeg"
"1150010300_02_S02","401","1150000000","서울특별시 강서구","1150010300","화곡동","스마트큐브","02-1666-0339","126.84432","37.541817","서울특별시 강서구 까치산로4길 22","0000_2400","501","1150010300_02","강서안심02","볏골공원공원주차장","20221118","1150010300_02_S02_401.jpeg"
"1130510100_23_S01","401","1130500000","서울특별시 강북구","1130510100","미아동","서울특별시 강북구 여성가족과","02-901-6693","127.02698","37.62709","서울특별시 강북구 솔매로49길 14","0000_2400","501","1130510100_23","강북안심23","미아동 복합청사","20221118","1130510100_23_S01_401.jpeg"
"1130510200_21_S01","401","1132000000","서울특별시 도봉구","1132010700","창동","창동 도봉육아종합지원센터","02-994-3341","127.04112","37.63355","서울특별시 도봉구 우이천로4길 24-5","0000_2400","501","1130510200_21","강북안심21","창동 도봉육아종합지원센터","20221118","1130510200_21_S01_401.jpeg"
"1130510200_20_S01","402","1130500000","서울특별시 강북구","1130510200","번동","강북경찰서","1566-0112","127.02582","37.636707","서울특별시 강북구 오패산로77길 17","0000_2400","501","1130510200_20","강북안심20","미니스톱 수유사랑점","20221118","1130510200_20_S01_402.jpeg"
"1130510200_20_S02","401","1130500000","서울특별시 강북구","1130510200","번동","서울특별시 강북구 여성가족과","02-901-6693","127.03034","37.636234","서울특별시 강북구 한천로123길 26","0000_2400","501","1130510200_20","강북안심20","번동북부시장 북부마트","20221118","1130510200_20_S02_401.jpeg"
"1130510200_18_S01","401","1130500000","서울특별시 강북구","1130510300","수유동","서울특별시 강북구 여성가족과","02-901-6693","127.026215","37.63826","서울특별시 강북구 도봉로 338","0000_2400","501","1130510200_18","강북안심18","수유역1번출구","20221118","1130510200_18_S01_401.jpeg"
"1130510300_17_S01","401","1130500000","서울특별시 강북구","1130510300","수유동","서울특별시 강북구 여성가족과","02-901-6693","127.01388","37.64099","서울특별시 강북구 삼각산로 85","0000_2400","501","1130510300_17","강북안심17","강북문화예술회관","20221118","1130510300_17_S01_401.jpeg"
"1130510300_15_S01","401","1130500000","서울특별시 강북구","1130510300","수유동","서울특별시 강북구 여성가족과","02-901-6693","127.01875","37.63569","서울특별시 강북구 삼양로92길 40","0000_2400","501","1130510300_15","강북안심15","강북노인종합복지관","20221118","1130510300_15_S01_401.jpeg"
"1130510300_14_S01","403","1130500000","서울특별시 강북구","1130510300","수유동","수유3파출소","02-944-4154","127.02375","37.638096","서울특별시 강북구 노해로8길","","501","1130510300_14","강북안심14","403_자율방범연합대 건물","20221006","1130510300_14_S01_403.jpeg"
"1130510300_14_S03","402","1130500000","서울특별시 강북구","1130510300","수유동","강북경찰서","1566-0112","127.023476","37.63644","서울특별시 강북구 도봉로 313","0000_2400","501","1130510300_14","강북안심14","미니스톱 수유인텔리안점","20221118","1130510300_14_S03_402.jpeg"
"1130510300_14_S02","402","1130500000","서울특별시 강북구","1130510300","수유동","강북경찰서","1566-0112","127.02228","37.636356","서울특별시 강북구 수유로 79","0000_2400","501","1130510300_14","강북안심14","미니스톱 수유대한점","20221118","1130510300_14_S02_402.jpeg"
"1130510300_14_S04","401","1130500000","서울특별시 강북구","1130510300","수유동","서울특별시 강북구 여성가족과","02-901-6693","127.02545","37.639187","서울특별시 강북구 도봉로89길 13","0000_2400","501","1130510300_14","강북안심14","강북구청 본관 입구","20221118","1130510300_14_S04_401.jpeg"
"1130510300_12_S01","402","1130500000","서울특별시 강북구","1130510200","번동","강북경찰서","1566-0112","127.02963","37.641357","서울특별시 강북구 도봉로 388","0000_2400","501","1130510300_12","강북안심12","세븐일레븐 수유테마점 B","20221118","1130510300_12_S01_402.jpeg"
